id,object,result_position,bookmarks_count,binded_media_url,binded_media_domain,binded_media_thumbnail_url,binded_media_title,binded_media_description,content,internal_unique_id,is_retweeted,is_quoted,likes,media_0_thumbnail,media_0_type,media_0_url,media_1_thumbnail,media_1_type,media_1_url,media_2_thumbnail,media_2_type,media_2_url,media_3_thumbnail,media_3_type,media_3_url,name,original_tweet_url,original_tweet_id,published_at,quote_count,retweet_count,reply_count,tweet_url,user_id,username,views_count,collected_at,input_url
"176632","result","1","1",,,,,,"Désastre humanitaire à #Gaza :  🔴 « Les conditions des hôpitaux, c’est du jamais vu. Il n’y a presque pas de matériel ni de médicaments. Les professionnels sont épuisés. »  Helena Ranchal, directrice Opérations Internationales @MdM_France au JT @TF1 👇 https://t.co/6ZxHdohUqV","1740738928611930487","f","f","163",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-29 14:17:56+00","1","157","18","https://twitter.com/MdM_France/status/1740738928611930487","113398253","MdM_France","8219","2024-06-06 20:16:19.805417+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176633","result","2","3",,,,,,"INVITÉ RTL - #Gaza : ""Le nombre de morts est sous-évalué.""  🎙️ Itw de @JfCorty, vice-président @MdM_France, pour @RTLFrance 👇 https://t.co/SbHY0nFuAo","1740676581712875603","f","f","163",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-29 10:10:11+00","7","153","31","https://twitter.com/MdM_France/status/1740676581712875603","113398253","MdM_France","7437","2024-06-06 20:16:20.218874+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176634","result","3","1",,,,,,"🔴 À #Gaza, les problématiques sanitaires s'aggravent chaque jour.   ""On ne peut rien faire dans les conditions actuelles avec cette magnitude de blessés, de malades et sans moyens. Il faut que tout cela s'arrête."" Helena Ranchal @MdM_France  #CeaseFireNOW https://t.co/xAlTxF8WSf","1740382802103902270","f","f","297",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-28 14:42:49+00","6","288","35","https://twitter.com/MdM_France/status/1740382802103902270","113398253","MdM_France","9692","2024-06-06 20:16:20.613363+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176635","result","4","0",,,,,,"""Le CASA m'a donné comme une seconde chance.""  En #CôtedIvoire 🇨🇮, @MdM_France intervient auprès des personnes usagères de #drogues dans une démarche communautaire de promotion de la #santé. Ezéchiel témoigne.👇  A retrouver en entier sur Youtube➡️https://t.co/0OLmi4mIVD https://t.co/xu3Z8NcV6A","1740049879853125658","f","f","18","https://pbs.twimg.com/ext_tw_video_thumb/1740049281736679424/pu/img/zBOZpspzlJK30PFR.jpg","video","https://video.twimg.com/ext_tw_video/1740049281736679424/pu/vid/avc1/480x270/xu8j7Nqz6yyiuCFJ.mp4?tag=12",,,,,,,,,,"Médecins du Monde",,,"2023-12-27 16:39:54+00","1","6","0","https://twitter.com/MdM_France/status/1740049879853125658","113398253","MdM_France","2648","2024-06-06 20:16:21.016786+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176636","result","5","13",,,,,,"#LoiImmigration : la mobilisation ne faiblit pas  70 organisations et + de 7000 professionnels du soin réunis pour dénoncer les conséquences sociales &amp; sanitaires de la loi.  Nous demandons solennellement à @EmmanuelMacron de ne pas promulguer ce texte.  ➡️https://t.co/v6R2fJt2tU https://t.co/a4gCrhVfXp","1739626168272158846","f","f","1050","https://pbs.twimg.com/media/GCRhyNAXoAAeeVd.jpg","photo","https://pbs.twimg.com/media/GCRhyNAXoAAeeVd.jpg",,,,,,,,,,"Médecins du Monde",,,"2023-12-26 12:36:13+00","16","707","69","https://twitter.com/MdM_France/status/1739626168272158846","113398253","MdM_France","46052","2024-06-06 20:16:21.462351+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176637","result","6","1",,,,,,"#CeaseFireNOW  Lundi 18 décembre, en France et à l'international, nos équipes ont apporté leur soutien au combat pour un #cessezlefeu à #Gaza.  📢 Nous continuerons à interpeller les décideurs jusqu'à ce que ces attaques cessent enfin.  ✒️ La pétition https://t.co/wLIoGQYbGH https://t.co/55Ug5J7uX6","1738132598524706914","f","f","148","https://pbs.twimg.com/media/GB8VYBWXQAAuDAs.jpg","photo","https://pbs.twimg.com/media/GB8VYBWXQAAuDAs.jpg",,,,,,,,,,"Médecins du Monde",,,"2023-12-22 09:41:19+00","4","90","27","https://twitter.com/MdM_France/status/1738132598524706914","113398253","MdM_France","31541","2024-06-06 20:16:21.915809+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176638","result","7","2",,,,,,"Dans une adresse au Président de la République @EmmanuelMacron,  Nous joignons notre voix à celle de 46 autres organisations, pour lui demander solennellement de surseoir à la promulgation de la #LoiImmigration.   Nous restons déterminé·e·s.  ➡️ https://t.co/X97JugLRZc https://t.co/BByUvC8AZJ","1737894999155511451","f","f","273","https://pbs.twimg.com/media/GB4-E85WYAAOqZv.jpg","photo","https://pbs.twimg.com/media/GB4-E85WYAAOqZv.jpg",,,,,,,,,,"Médecins du Monde",,,"2023-12-21 17:57:10+00","4","149","38","https://twitter.com/MdM_France/status/1737894999155511451","113398253","MdM_France","6754","2024-06-06 20:16:22.353243+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176639","result","8","16",,,,,,"#LoiImmigration  Une véritable machine à stigmatiser, exclure et à précariser se met en place.  Tant de renoncements et de marchandages pour arriver à ces mesures d'extrême droite.  ➡️ Il est encore temps de ne pas promulguer ce texte @EmmanuelMacron   #CàVous https://t.co/kpvgbYfWsh","1737540258101686550","f","f","1828","https://pbs.twimg.com/media/GBz7QqzXgAAX44E.jpg","photo","https://pbs.twimg.com/media/GBz7QqzXgAAX44E.jpg",,,,,,,,,,"Médecins du Monde",,,"2023-12-20 18:27:34+00","23","946","206","https://twitter.com/MdM_France/status/1737540258101686550","113398253","MdM_France","73286","2024-06-06 20:16:22.768689+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176640","result","9","0",,,,,,"#PJLimmigration #CMP  M. @BertrandPancher  Pour faire vivre cet « idéal de fraternité »,  Il est encore possible de stopper cette machine à précariser et d'éviter des mesures d'extrême droite dans notre législation. Vous les aviez combattus.  #directAN @naegelenchris @Castellani_ https://t.co/Vw5tCcc8FM","1737158453229990027","f","f","108","https://pbs.twimg.com/media/GBufYxrWMAAXiM1.jpg","photo","https://pbs.twimg.com/media/GBufYxrWMAAXiM1.jpg",,,,,,,,,,"Médecins du Monde",,,"2023-12-19 17:10:24+00","0","60","34","https://twitter.com/MdM_France/status/1737158453229990027","113398253","MdM_France","4482","2024-06-06 20:16:23.145685+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176641","result","10","8",,,,,,"#CMP   Mmes et MM. @deputesDem, @jp_mattei @elodiejala @erwanbalanant   Ce soir, une page décisive de notre histoire collective est entre vos mains.  Nous vous invitons à vous opposer au #PJLimmigration et à ses dispositions contraires à vos idéaux humanistes. 👇  #directAN https://t.co/Sn2XuieqWN","1737154769435639880","f","f","665","https://pbs.twimg.com/media/GBub94AWYAAiZeP.jpg","photo","https://pbs.twimg.com/media/GBub94AWYAAiZeP.jpg",,,,,,,,,,"Médecins du Monde",,,"2023-12-19 16:55:46+00","30","376","178","https://twitter.com/MdM_France/status/1737154769435639880","113398253","MdM_France","109452","2024-06-06 20:16:23.561338+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176642","result","11","0",,,,,,"#CeaseFireNOW  Le Conseil de sécurité des Nations unies votera cet après-midi une résolution sur l'accès humanitaire à #Gaza.  🔴 Combien de morts faudra-t-il encore pour que @USUN et @UKUN_NewYork votent pour un #cessezlefeuMAINTENANT ? https://t.co/U3udbKtiQv","1737070054133346638","f","f","46","https://pbs.twimg.com/media/GBtPJdPWQAEcwvi.png","photo","https://pbs.twimg.com/media/GBtPJdPWQAEcwvi.png",,,,,,,,,,"Médecins du Monde",,,"2023-12-19 11:19:08+00","1","33","1","https://twitter.com/MdM_France/status/1737070054133346638","113398253","MdM_France","1913","2024-06-06 20:16:23.954849+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176643","result","12","0",,,,,,"Afin de marquer la fin de cette journée mondiale, nous étions mobilisés ce soir aux côtés d’autres associations à #Paris.  🔴 Pour la protection des civils piégés au cœur d’une catastrophe humanitaire à #Gaza.  🔴 Pour la mise en place d’un cessez-le-feu immédiat.  #CeaseFireNow https://t.co/OgR4IERetA","1736830164959367436","f","f","24","https://pbs.twimg.com/media/GBp10nnWMAE_J_0.jpg","photo","https://pbs.twimg.com/media/GBp10nnWMAE_J_0.jpg",,,,,,,,,,"Médecins du Monde",,,"2023-12-18 19:25:54+00","0","11","0","https://twitter.com/MdM_France/status/1736830164959367436","113398253","MdM_France","1104","2024-06-06 20:16:24.330127+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176644","result","13","0",,,,,,"🔴 En cette journée mondiale, 15 associations publient une #tribune afin de réclamer un #cessezlefeu durable à #Gaza.  ""C’est la seule option pour sauver des vies, garantir l’acheminement de l’aide &amp; le respect du droit international #humanitaire."" 👇 https://t.co/ivXWsTpzeg","1736743971781578833","f","f","14",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-18 13:43:24+00","0","9","2","https://twitter.com/MdM_France/status/1736743971781578833","113398253","MdM_France","1445","2024-06-06 20:16:24.735077+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176645","result","14","0",,,,,,"#CeaseFireNOW #CessezLeFeuMaintenant  Aux côtés de nombreuses organisations à travers le monde, @MdM_France participe à la Journée mondiale d’action pour un cessez-le-feu à #Gaza.  📣 RDV à 18h sur le Parvis des Droits de l’Homme à #Paris.  La pétition 👇 https://t.co/wLIoGQYbGH https://t.co/zRARpQI6Nr","1736742382937281010","f","f","75","https://pbs.twimg.com/media/GBogXfAWkAAxyaD.jpg","photo","https://pbs.twimg.com/media/GBogXfAWkAAxyaD.jpg",,,,,,,,,,"Médecins du Monde",,,"2023-12-18 13:37:05+00","1","43","13","https://twitter.com/MdM_France/status/1736742382937281010","113398253","MdM_France","3398","2024-06-06 20:16:25.121829+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176646","result","15","3",,,,,,"#PJLImmigration  Après tant de marchandages irresponsables et indignes conditionnant la vie et la #santé de personnes vivant sur notre territoire,  ➡️ Le moment est venu de retirer ce texte @Elisabeth_Borne @EmmanuelMacron   #directAN #directSénat #CMP  https://t.co/Np6yjg24of","1736728780859654165","f","f","576",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-18 12:43:02+00","7","318","27","https://twitter.com/MdM_France/status/1736728780859654165","113398253","MdM_France","27288","2024-06-06 20:16:25.529747+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176647","result","16","0",,,,,,"#JOP2024  Pour ne pas laisser l’exclusion en héritage, c’est maintenant qu’il faut agir !  Découvrez notre communiqué de presse ⬇️ https://t.co/GBhN6y131s","1735660560962760935","f","f","12",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-15 13:58:19+00","1","5","1","https://twitter.com/MdM_France/status/1735660560962760935","113398253","MdM_France","1878","2024-06-06 20:16:25.98348+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176648","result","17","0",,,,,,"#PJLimmigration #CMP  Rétablir le délit de séjour irrégulier est impensable tant il s'agit d'un ressort de précarisation, d'éloignement du système de #santé.  ⛔️ Pas sa place dans la République !  @BertrandPancher @SylvainMaillard @ElodieJaLa @SachaHoulie https://t.co/rP2R9Jr8na","1735621602492981469","f","f","67",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-15 11:23:30+00","2","49","9","https://twitter.com/MdM_France/status/1735621602492981469","113398253","MdM_France","6167","2024-06-06 20:16:26.419104+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176649","result","18","1",,,,,,"Le collectif le @reversmedaille, dont @MdM_France fait partie, s’est réuni ce matin afin d’alerter sur les risques des #JOP2024.   🔴 Pour que les personnes les plus précaires ne subissent pas les revers de l'organisation de cet événement. https://t.co/Ohkbgn4463","1735580217521889393","f","f","106","https://pbs.twimg.com/ext_tw_video_thumb/1735580125595406336/pu/img/E2_sjEwbdcCKQFHT.jpg","video","https://video.twimg.com/ext_tw_video/1735580125595406336/pu/vid/avc1/320x568/0VBNpFwqVCFRow2o.mp4?tag=12",,,,,,,,,,"Médecins du Monde",,,"2023-12-15 08:39:04+00","1","68","3","https://twitter.com/MdM_France/status/1735580217521889393","113398253","MdM_France","6902","2024-06-06 20:16:26.816334+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176650","result","19","0",,,,,,"#CMP Mesdames, Messieurs les parlementaires,  Entendez cette émotion.  ➡️Rétablissez le Droit au séjour pour personnes étrangères malades.  @SachaHoulie @FlBoudie @elodiejala @mpdelagontrie @mguevenoux @AndreeTaurinya @fnb_officiel @BrunoRetailleau  #directAN #PJLimmigration 👇","1735312172903715245","f","t","32",,,,,,,,,,,,,"Médecins du Monde","https://twitter.com/sfls_vih/status/Field","1734616673888419909","2023-12-14 14:53:57+00","2","22","1","https://twitter.com/MdM_France/status/1735312172903715245","113398253","MdM_France","5616","2024-06-06 20:16:27.284092+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176651","result","20","0",,,,,,"➡️ Pour mieux connaître notre action auprès des personnes exilées à #Briançon, découvrez notre reportage #Frontières 👇  🎥 https://t.co/1vhV6qGxZW","1735245594954760577","f","f","3",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-14 10:29:23+00","0","3","0","https://twitter.com/MdM_France/status/1735245594954760577","113398253","MdM_France","597","2024-06-06 20:16:27.757781+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176652","result","21","1",,,,,,"#Briançon : les #TerrassesSolidaires est un tiers lieu abritant quatre associations à visée sociale dont @MdM_France.  Aujourd'hui, ils ont besoin de vous pour continuer à offrir un accueil digne aux personnes exilées qui  traversent la frontière ! 👇  https://t.co/5HLuowhD9y","1735245593071530181","f","f","22",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-14 10:29:23+00","0","13","4","https://twitter.com/MdM_France/status/1735245593071530181","113398253","MdM_France","2764","2024-06-06 20:16:35.008915+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176653","result","22","0",,,,,,"Pour alerter et faire entendre #LaVoixDesInvisibles jusqu’à l’Elysée, rejoignez le mouvement #AucunEnfantÀLaRue   ✒️ Je signe la pétition  ⤵  🔗 https://t.co/culSpNNel2","1735234212821655750","f","f","10",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-14 09:44:10+00","0","7","0","https://twitter.com/MdM_France/status/1735234212821655750","113398253","MdM_France","1037","2024-06-06 20:16:35.370425+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176654","result","23","1",,,,,,"🔴 Chaque nuit en France, 3 000 enfants dorment à la rue !   @Elisabeth_Borne @T_Cazenave @P_Vergriete, allez-vous respecter le vote des parlementaires et augmenter le nombre de places d'hébergement d'urgence ?   ✒️  Notre Tribune  ⤵ https://t.co/RfZKjMHj5w","1735234210040795537","f","f","184",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-14 09:44:09+00","2","162","5","https://twitter.com/MdM_France/status/1735234210040795537","113398253","MdM_France","5511","2024-06-06 20:16:35.734883+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176655","result","24","0",,,,,,"✊ Pour le maintien de l'#AME ❌ Contre le durcissement du #DASEM  En présence d’élus de la République, plusieurs associations, collectifs, syndicats &amp; centres de santé se sont réunis à #SaintDenis ce mardi.  Les professionnels du secteur de la santé ne lâcheront rien ! https://t.co/EWpQ16bl8U","1734982460339892603","f","f","51","https://pbs.twimg.com/media/GBPjtoIWoAAa1Eg.jpg","photo","https://pbs.twimg.com/media/GBPjtoIWoAAa1Eg.jpg",,,,,,,,,,"Médecins du Monde",,,"2023-12-13 17:03:47+00","0","25","0","https://twitter.com/MdM_France/status/1734982460339892603","113398253","MdM_France","1959","2024-06-06 20:16:36.114765+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176656","result","25","2",,,,,,"""L'Aide Médicale d'État permet aux personnes sans papiers d'avoir des #soins minimum. S'il n'y a plus d'#AME, ce serait une catastrophe pour eux et, s'il y a des maladies contagieuses, pour la société. Ce n'est pas possible.""   🗣️ Laurent Mignot, médecin bénévole à @MdM_France 👇","1734939252109041845","f","t","102",,,,,,,,,,,,,"Médecins du Monde","https://twitter.com/Cdanslair/status/Field","1734881009873670204","2023-12-13 14:12:05+00","0","56","2","https://twitter.com/MdM_France/status/1734939252109041845","113398253","MdM_France","5760","2024-06-06 20:16:36.484568+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176657","result","26","0",,,,,,"#SpeeDons - Prêts pour la quatrième édition ?  4 jours intensifs de marathon speedrun au profit de nos actions.  👉 Animé par @mistermv !  📍 Du 29/02 au 3/03, en direct du Palais des Congrès de #Lyon et retransmis sur #Twitch.  Restez connectés 👇 https://t.co/oNqOOuXL9T","1734895953503453352","f","f","13",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-13 11:20:02+00","0","4","0","https://twitter.com/MdM_France/status/1734895953503453352","113398253","MdM_France","1057","2024-06-06 20:16:36.867137+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176658","result","27","0",,,,,,"#SupportDontPunish ❌   La répression de l’usage de #drogues est inefficace et met en danger la #santé de toutes et tous.   ➡️ Pour mettre fin aux sanctions pénales pour simple consommation de #drogues, signez la pétition.   ✍️ https://t.co/Wjpw7llsW0 https://t.co/3vHKkP0xZa","1734580958257365413","f","f","67","https://pbs.twimg.com/media/GBJ3igNXYAEfTde.jpg","photo","https://pbs.twimg.com/media/GBJ3igNXYAEfTde.jpg",,,,,,,,,,"Médecins du Monde",,,"2023-12-12 14:28:22+00","2","38","0","https://twitter.com/MdM_France/status/1734580958257365413","113398253","MdM_France","4792","2024-06-06 20:16:37.221066+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176659","result","28","4",,,,,,"9 présidentes &amp; présidents d'organisations prennent la plume pour alerter @EmmanuelMacron et lui demander de préserver  ➡️ le Droit au séjour pour personnes étrangères malades dans le cadre du #PJLimmigration   Notre lettre 👉 https://t.co/xwhu01UZVt #directAN #directSénat #Santé https://t.co/Hsa8dTx7NW","1734152296336928884","f","f","193","https://pbs.twimg.com/media/GBDroLlWoAAKNNx.jpg","photo","https://pbs.twimg.com/media/GBDroLlWoAAKNNx.jpg",,,,,,,,,,"Médecins du Monde",,,"2023-12-11 10:05:01+00","6","125","1","https://twitter.com/MdM_France/status/1734152296336928884","113398253","MdM_France","15624","2024-06-06 20:16:37.58894+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176660","result","29","4",,,,,,"Droit à la vie  Droit à la sûreté  Droit à la dignité humaine  Droit à la #santé  Tant de droits humains bafoués à #Gaza, en #Cisjordanie &amp; en #Israël, lieux d'exactions et de violences innommables dans l'irrespect total du #DIH depuis + de 2 mois.  #CeasefireNOW #HumanRightsDay https://t.co/ackbJCLQEe","1733788652411703370","f","f","291","https://pbs.twimg.com/media/GA1n_poWcAA5SKK.jpg","photo","https://pbs.twimg.com/media/GA1n_poWcAA5SKK.jpg",,,,,,,,,,"Médecins du Monde",,,"2023-12-10 10:00:01+00","6","178","12","https://twitter.com/MdM_France/status/1733788652411703370","113398253","MdM_France","7551","2024-06-06 20:16:37.957966+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176661","result","30","2",,,,,,"Le Conseil de Sécurité de l'ONU doit voter pour un #CeaseFireNOW.  Le vote de la résolution de cet après-midi pourrait être la dernière occasion pour la communauté internationale d'agir en faveur de la protection des civils de #Gaza.  @USUN @UKUN_NewYork @POTUS @RishiSunak","1733152581046726729","f","f","169",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-08 15:52:30+00","6","109","18","https://twitter.com/MdM_France/status/1733152581046726729","113398253","MdM_France","4628","2024-06-06 20:16:38.319249+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176662","result","31","18",,,,,,"🔴 #Gaza   ""Les hôpitaux sont des morgues, il faut le dire. On n'arrive plus à soigner les patients. On est dans un cimetière à ciel ouvert, géant"", dénonce @JfCorty, vice-président de @MdM_France.👇 https://t.co/MkcxWec2on","1733133281858629899","f","f","1275",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-08 14:35:49+00","68","1398","72","https://twitter.com/MdM_France/status/1733133281858629899","113398253","MdM_France","111982","2024-06-06 20:16:38.710442+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176663","result","32","0",,,,,,"📢 #CAMPAGNE  On s'en fout de leur apparence, de leur religion, de leurs origines. Qu’ils soient juste en bas de la rue ou à l’autre bout du monde, on s'en fout.  Tout ce qui compte pour nous, c’est leur santé.  ➡️ https://t.co/Q96YZlRsdl  @Orel_san #ONSENFOUT https://t.co/dcQ1uZLfHn","1732806621141614704","f","f","50","https://pbs.twimg.com/ext_tw_video_thumb/1732797906002792448/pu/img/LyBhO74XJ-Fxmmjn.jpg","video","https://video.twimg.com/ext_tw_video/1732797906002792448/pu/vid/avc1/320x568/wCwnqlchx9mPgPTv.mp4?tag=12",,,,,,,,,,"Médecins du Monde",,,"2023-12-07 16:57:47+00","4","26","1","https://twitter.com/MdM_France/status/1732806621141614704","113398253","MdM_France","1929","2024-06-06 20:16:39.086611+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176664","result","33","3",,,,,,"""Nos équipes ont du mal à trouver de l'eau, de la nourriture. Comme des milliers de Gazaouis, ils sont concentrés sur moins d'un quart de la bande de #Gaza sous des bombardements massifs, sans accès aux soins."" @JfCorty, Vice-président de @MdM_France👇 https://t.co/4Gy6nEWrwA","1732731073342165128","f","f","272",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-07 11:57:35+00","3","264","22","https://twitter.com/MdM_France/status/1732731073342165128","113398253","MdM_France","9431","2024-06-06 20:16:39.464199+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176665","result","34","0",,,,,,"@JoelWeilerMdM M. @EmmanuelMacron, Mme. @MinColonna, aujourd'hui la France n'appelle même plus à un cessez-le-feu.   C'est incompréhensible pour nous, et pour les civils de #Gaza.   Soyez courageux, protégez les civils et le #DIH : appelez à un #cessezlefeu immédiat et durable !  #CeaseFireNOW https://t.co/OFGNQljWf7","1732411708428427483","f","f","198","https://pbs.twimg.com/media/GArCVbXXUAA4YIU.jpg","photo","https://pbs.twimg.com/media/GArCVbXXUAA4YIU.jpg",,,,,,,,,,"Médecins du Monde",,,"2023-12-06 14:48:32+00","6","173","16","https://twitter.com/MdM_France/status/1732411708428427483","113398253","MdM_France","4032","2024-06-06 20:16:39.826585+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176666","result","35","0",,,,,,"⚠️ « Les promesses de dons, les pauses soit-disant ""humanitaires"", les zones soit-disant "" safe "" sont de fausses solutions  : on ne peut pas distribuer d’aide sous les bombes. »  @JoelWeilerMdM, DG @MdM_France à la conférence humanitaire pour #Gaza.","1732410408521339316","f","f","45",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-06 14:43:22+00","3","43","2","https://twitter.com/MdM_France/status/1732410408521339316","113398253","MdM_France","2378","2024-06-06 20:16:40.201947+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176667","result","36","3",,,,,,"🔴 Conférence #humanitaire sur #Gaza  Prise de parole de notre DG @JoelWeilerMdM :  « Gaza était une prison à ciel ouvert, elle devient un cimetière géant. Ses hôpitaux deviennent des morgues sous nos yeux. C’est inacceptable ! »  #DIH #CeaseFireNOW","1732409453495083208","f","f","392",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-06 14:39:34+00","12","299","17","https://twitter.com/MdM_France/status/1732409453495083208","113398253","MdM_France","13338","2024-06-06 20:16:40.675533+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176668","result","37","1",,,,,,"Urgence #GAZA 🔴   Une nouvelle conférence #humanitaire aura lieu demain.  Pour répondre aux besoins colossaux des populations, une seule solution possible : un #CessezLeFeu permanent !  #CeaseFireNOW @EmmanuelMacron @MinColonna https://t.co/UDdb7Kat9O","1732097632900665511","f","f","164","https://pbs.twimg.com/media/GAmc_PyWoAAqtUZ.jpg","photo","https://pbs.twimg.com/media/GAmc_PyWoAAqtUZ.jpg",,,,,,,,,,"Médecins du Monde",,,"2023-12-05 18:00:31+00","0","101","13","https://twitter.com/MdM_France/status/1732097632900665511","113398253","MdM_France","6061","2024-06-06 20:16:41.089767+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
"176669","result","38","0",,,,,,"🔵 Pas besoin d'avoir un profil médical pour être #bénévole chez @MdM_France :  Consultations, mais aussi accueil, juridique, interprétariat, logistique... Les missions de nos 1500 bénévoles sont très variées. Alors lancez-vous !  Nos offres dispo ici ⬇️ https://t.co/sxYz8WCpZP","1732004965613240324","f","f","13",,,,,,,,,,,,,"Médecins du Monde",,,"2023-12-05 11:52:17+00","0","8","1","https://twitter.com/MdM_France/status/1732004965613240324","113398253","MdM_France","1246","2024-06-06 20:16:41.445828+00","https://twitter.com/search?q=(from%3AMdM_France)%20until%3A2023-12-31%20since%3A2023-01-01&src=typed_query&f=live"
